Date Day,Power (kW) [Y],Temperature (C) [X],Hour,Week Day
2016-01-19,2324.0,13.9,15,1
2016-01-19,2318.0,13.6,16,1
2016-01-19,2190.0,13.3,17,1
2016-01-19,1855.0,12.8,18,1
2016-01-19,1514.0,12.8,19,1
2016-01-19,1178.0,12.6,20,1
2016-01-19,994.0,12.6,21,1
2016-01-19,920.0,12.7,22,1
2016-01-19,873.0,13.2,23,1
2016-01-20,859.0,13.3,0,2
2016-01-20,854.0,12.7,1,2
2016-01-20,834.0,12.6,2,2
2016-01-20,830.0,12.3,3,2
2016-01-20,806.0,12.1,4,2
2016-01-20,820.0,12.4,5,2
2016-01-20,805.0,12.3,6,2
2016-01-20,1124.0,11.9,7,2
2016-01-20,1504.0,12.4,8,2
2016-01-20,1945.0,13.6,9,2
2016-01-20,2206.0,14.1,10,2
2016-01-20,2305.0,15.1,11,2
2016-01-20,2216.0,15.3,12,2
2016-01-20,2147.0,14.8,13,2
2016-01-20,2129.0,14.8,14,2
2016-01-20,2216.0,14.6,15,2
2016-01-20,2283.0,14.4,16,2
2016-01-20,2089.0,14.5,17,2
2016-01-20,1774.0,14.5,18,2
2016-01-20,1417.0,14.3,19,2
2016-01-20,1182.0,14.0,20,2
2016-01-20,1021.0,13.9,21,2
2016-01-20,995.0,13.5,22,2
2016-01-20,928.0,13.2,23,2
2016-01-21,893.0,13.3,0,3
2016-01-21,878.0,13.3,1,3
2016-01-21,868.0,13.5,2,3
2016-01-21,862.0,13.9,3,3
2016-01-21,840.0,14.1,4,3
2016-01-21,851.0,14.2,5,3
2016-01-21,901.0,14.5,6,3
2016-01-21,1163.0,14.6,7,3
2016-01-21,1574.0,14.7,8,3
2016-01-21,1991.0,14.6,9,3
2016-01-21,2333.0,14.6,10,3
2016-01-21,2336.0,14.7,11,3
2016-01-21,2313.0,14.8,12,3
2016-01-21,2236.0,15.2,13,3
2016-01-21,2308.0,14.7,14,3
2016-01-21,2336.0,13.9,15,3
2016-01-21,2298.0,14.0,16,3
2016-01-21,2077.0,13.8,17,3
2016-01-21,1790.0,13.6,18,3
2016-01-21,1388.0,13.6,19,3
2016-01-21,830.0,13.5,20,3
2016-01-21,1066.0,13.2,21,3
2016-01-21,1037.0,12.9,22,3
2016-01-21,946.0,12.8,23,3
2016-01-22,914.0,12.8,0,4
2016-01-22,904.0,12.8,1,4
2016-01-22,896.0,13.0,2,4
2016-01-22,869.0,12.8,3,4
2016-01-22,856.0,12.7,4,4
2016-01-22,862.0,12.7,5,4
2016-01-22,913.0,12.7,6,4
2016-01-22,1161.0,12.5,7,4
2016-01-22,1526.0,12.5,8,4
2016-01-22,1936.0,12.8,9,4
2016-01-22,2215.0,13.7,10,4
2016-01-22,2331.0,14.3,11,4
2016-01-22,2231.0,15.0,12,4
2016-01-22,2179.0,15.9,13,4
2016-01-22,2269.0,15.6,14,4
2016-01-22,2291.0,15.5,15,4
2016-01-22,2236.0,15.7,16,4
2016-01-22,1999.0,15.6,17,4
2016-01-22,1711.0,15.5,18,4
2016-01-22,1397.0,15.3,19,4
2016-01-22,1144.0,14.8,20,4
2016-01-22,1006.0,14.6,21,4
2016-01-22,918.0,14.5,22,4
2016-01-22,899.0,14.7,23,4
2016-01-23,877.0,14.8,0,5
2016-01-23,851.0,14.7,1,5
2016-01-23,847.0,14.5,2,5
2016-01-23,831.0,14.4,3,5
2016-01-23,823.0,14.2,4,5
2016-01-23,805.0,13.8,5,5
2016-01-23,828.0,13.3,7,5
2016-01-23,889.0,13.1,8,5
2016-01-23,890.0,13.2,9,5
2016-01-23,908.0,13.7,10,5
2016-01-23,926.0,14.2,11,5
2016-01-23,938.0,15.7,12,5
2016-01-23,929.0,17.1,13,5
2016-01-23,932.0,17.2,14,5
2016-01-23,937.0,18.3,15,5
2016-01-23,952.0,18.1,16,5
2016-01-23,975.0,17.3,17,5
2016-01-23,962.0,17.0,18,5
2016-01-23,906.0,16.5,19,5
2016-01-23,894.0,15.7,20,5
2016-01-23,850.0,15.1,21,5
2016-01-23,843.0,14.4,22,5
2016-01-23,829.0,14.2,23,5
2016-01-24,840.0,13.6,0,6
2016-01-24,833.0,13.2,1,6
2016-01-24,831.0,12.9,2,6
2016-01-24,811.0,12.8,3,6
2016-01-24,815.0,19.6,14,6
2016-01-24,832.0,19.6,15,6
2016-01-24,838.0,19.2,16,6
2016-01-24,868.0,18.3,17,6
2016-01-24,866.0,17.8,18,6
2016-01-24,840.0,17.4,19,6
2016-01-24,832.0,16.7,20,6
2016-01-24,828.0,16.3,21,6
2016-01-24,844.0,16.5,22,6
2016-01-24,827.0,16.4,23,6
2016-01-25,832.0,16.1,0,0
2016-01-25,828.0,15.9,1,0
2016-01-25,814.0,15.8,2,0
2016-01-25,808.0,15.6,3,0
2016-01-25,845.0,15.1,6,0
2016-01-25,1104.0,15.0,7,0
2016-01-25,1548.0,12.1,8,0
2016-01-25,1958.0,12.4,9,0
2016-01-25,2214.0,12.6,10,0
2016-01-25,2366.0,12.6,11,0
2016-01-25,2361.0,12.3,12,0
2016-01-25,2248.0,12.5,13,0
2016-01-25,2302.0,13.6,14,0
2016-01-25,2321.0,13.7,15,0
2016-01-25,2203.0,13.9,16,0
2016-01-25,2092.0,13.2,17,0
2016-01-25,1522.0,12.6,18,0
2016-01-25,1505.0,12.5,19,0
2016-01-25,1195.0,12.2,20,0
2016-01-25,1013.0,11.8,21,0
2016-01-25,962.0,11.8,22,0
2016-01-25,901.0,11.5,23,0
2016-01-26,886.0,11.5,0,1
2016-01-26,857.0,11.5,1,1
2016-01-26,841.0,11.2,2,1
2016-01-26,831.0,10.9,3,1
2016-01-26,829.0,10.9,4,1
2016-01-26,842.0,10.5,5,1
2016-01-26,861.0,10.8,6,1
2016-01-26,1131.0,10.7,7,1
2016-01-26,1495.0,11.5,8,1
2016-01-26,1918.0,12.5,9,1
2016-01-26,2127.0,13.4,10,1
2016-01-26,2291.0,13.7,11,1
2016-01-26,2237.0,14.5,12,1
2016-01-26,2173.0,14.5,13,1
2016-01-26,2147.0,15.1,14,1
2016-01-26,2183.0,15.5,15,1
2016-01-26,2198.0,14.8,16,1
2016-01-26,2033.0,13.4,17,1
2016-01-26,1802.0,12.5,18,1
2016-01-26,1462.0,12.0,19,1
2016-01-26,896.0,11.7,20,1
2016-01-26,983.0,11.5,21,1
2016-01-26,912.0,11.3,22,1
2016-01-26,889.0,11.1,23,1
2016-01-27,870.0,11.1,0,2
2016-01-27,865.0,11.0,1,2
2016-01-27,831.0,10.6,2,2
2016-01-27,821.0,10.3,3,2
2016-01-27,808.0,10.7,4,2
2016-01-27,823.0,10.8,5,2
2016-01-27,852.0,10.0,6,2
2016-01-27,1130.0,9.5,7,2
2016-01-27,1551.0,9.5,8,2
2016-01-27,1923.0,10.4,9,2
2016-01-27,2153.0,12.8,10,2
2016-01-27,2236.0,14.4,11,2
2016-01-27,2169.0,14.1,12,2
2016-01-27,2114.0,13.8,13,2
2016-01-27,2146.0,13.5,14,2
2016-01-27,2188.0,13.9,15,2
2016-01-27,2180.0,13.3,16,2
2016-01-27,2033.0,13.0,17,2
2016-01-27,1774.0,12.8,18,2
2016-01-27,1477.0,12.6,19,2
2016-01-27,1213.0,12.4,20,2
2016-01-27,1052.0,12.4,21,2
2016-01-27,967.0,12.3,22,2
2016-01-27,910.0,12.3,23,2
2016-01-28,889.0,12.2,0,3
2016-01-28,856.0,12.2,1,3
2016-01-28,852.0,12.3,2,3
2016-01-28,834.0,12.2,3,3
2016-01-28,829.0,12.3,4,3
2016-01-28,821.0,12.1,5,3
2016-01-28,872.0,12.0,6,3
2016-01-28,1160.0,11.3,7,3
2016-01-28,1560.0,11.5,8,3
2016-01-28,1955.0,11.8,9,3
2016-01-28,2176.0,13.4,10,3
2016-01-28,2246.0,14.3,11,3
2016-01-28,2221.0,13.6,12,3
2016-01-28,2114.0,14.0,13,3
2016-01-28,2179.0,13.8,14,3
2016-01-28,2187.0,14.0,15,3
2016-01-28,2236.0,13.6,16,3
2016-01-28,2029.0,12.6,17,3
2016-01-28,1764.0,12.1,18,3
2016-01-28,1409.0,11.9,19,3
2016-01-28,1124.0,11.7,20,3
2016-01-28,976.0,11.7,21,3
2016-01-28,911.0,11.6,22,3
2016-01-28,861.0,11.6,23,3
2016-01-29,816.0,11.4,0,4
2016-01-29,818.0,11.3,1,4
2016-01-29,806.0,11.0,2,4
2016-01-29,805.0,10.8,3,4
2016-01-29,807.0,10.4,5,4
2016-01-29,850.0,10.4,6,4
2016-01-29,1121.0,10.3,7,4
2016-01-29,1486.0,10.3,8,4
2016-01-29,1891.0,11.0,9,4
2016-01-29,2120.0,12.3,10,4
2016-01-29,2217.0,13.1,11,4
2016-01-29,2143.0,13.5,12,4
2016-01-29,1330.0,14.3,13,4
2016-01-29,2105.0,14.6,14,4
2016-01-29,2162.0,14.5,15,4
2016-01-29,2129.0,14.3,16,4
2016-01-29,1928.0,13.5,17,4
2016-01-29,1667.0,12.1,18,4
2016-01-29,1381.0,11.3,19,4
2016-01-29,1148.0,11.0,20,4
2016-01-29,984.0,10.9,21,4
2016-01-29,914.0,10.8,22,4
2016-01-29,850.0,10.7,23,4
2016-01-30,840.0,10.5,0,5
2016-01-30,833.0,10.5,1,5
2016-01-30,823.0,10.4,2,5
2016-01-30,816.0,10.3,3,5
2016-01-30,810.0,10.5,5,5
2016-01-30,913.0,10.2,7,5
2016-01-30,1018.0,10.4,8,5
2016-01-30,989.0,11.3,9,5
2016-01-30,1022.0,12.3,10,5
2016-01-30,1033.0,12.6,11,5
2016-01-30,1027.0,13.5,12,5
2016-01-30,1015.0,13.5,13,5
2016-01-30,1000.0,13.0,14,5
2016-01-30,965.0,12.9,15,5
2016-01-30,962.0,12.5,16,5
2016-01-30,994.0,12.3,17,5
2016-01-30,983.0,12.2,18,5
2016-01-30,912.0,12.2,19,5
2016-01-30,890.0,12.2,20,5
2016-01-30,859.0,12.1,21,5
2016-01-30,851.0,12.1,22,5
2016-01-30,830.0,12.3,23,5
2016-01-31,839.0,12.2,0,6
2016-01-31,817.0,12.1,1,6
2016-01-31,805.0,12.1,2,6
2016-01-31,805.0,12.1,3,6
2016-01-31,806.0,14.2,14,6
2016-01-31,829.0,14.3,15,6
2016-01-31,853.0,14.7,16,6
2016-01-31,842.0,14.0,17,6
2016-01-31,873.0,13.4,18,6
2016-01-31,849.0,13.0,19,6
2016-01-31,850.0,12.8,20,6
2016-01-31,835.0,12.9,21,6
2016-01-31,830.0,12.7,23,6
2016-02-01,823.0,12.4,0,0
2016-02-01,817.0,12.1,1,0
2016-02-01,826.0,11.7,2,0
2016-02-01,807.0,10.9,5,0
2016-02-01,845.0,10.8,6,0
2016-02-01,1105.0,10.6,7,0
2016-02-01,1543.0,10.9,8,0
2016-02-01,1919.0,12.0,9,0
2016-02-01,2157.0,13.0,10,0
2016-02-01,2235.0,14.0,11,0
2016-02-01,2047.0,15.1,13,0
2016-02-01,2117.0,15.8,14,0
2016-02-01,2102.0,15.8,15,0
2016-02-01,2029.0,16.0,16,0
2016-02-01,1934.0,15.5,17,0
2016-02-01,1668.0,13.6,18,0
2016-02-01,1384.0,12.3,19,0
2016-02-01,1155.0,11.8,20,0
2016-02-01,1027.0,11.5,21,0
2016-02-01,953.0,11.3,22,0
2016-02-01,875.0,11.2,23,0
2016-02-02,857.0,11.2,0,1
2016-02-02,827.0,11.3,1,1
2016-02-02,812.0,11.3,2,1
2016-02-02,813.0,11.2,3,1
2016-02-02,814.0,11.1,5,1
2016-02-02,862.0,11.1,6,1
2016-02-02,1103.0,11.2,7,1
2016-02-02,1505.0,11.2,8,1
2016-02-02,1897.0,12.2,9,1
2016-02-02,2124.0,12.9,10,1
2016-02-02,2313.0,13.3,11,1
2016-02-02,2174.0,13.9,12,1
2016-02-02,2029.0,14.4,13,1
2016-02-02,2092.0,14.5,14,1
2016-02-02,2083.0,13.9,15,1
2016-02-02,2095.0,13.4,16,1
2016-02-02,1921.0,12.6,17,1
2016-02-02,1636.0,11.9,18,1
2016-02-02,1325.0,11.6,19,1
2016-02-02,1103.0,11.7,20,1
2016-02-02,976.0,12.0,21,1
2016-02-02,909.0,12.2,22,1
2016-02-02,861.0,12.2,23,1
2016-02-03,834.0,12.4,0,2
2016-02-03,836.0,12.2,1,2
2016-02-03,813.0,12.2,2,2
2016-02-03,806.0,12.1,5,2
2016-02-03,1130.0,11.8,7,2
2016-02-03,1427.0,12.0,8,2
2016-02-03,1900.0,12.4,9,2
2016-02-03,2191.0,13.1,10,2
2016-02-03,2295.0,14.5,11,2
2016-02-03,2215.0,15.9,12,2
2016-02-03,2088.0,16.8,13,2
2016-02-03,2104.0,16.8,14,2
2016-02-03,2174.0,16.5,15,2
2016-02-03,2102.0,16.4,16,2
2016-02-03,1943.0,15.5,17,2
2016-02-03,1503.0,13.9,18,2
2016-02-03,1353.0,13.5,19,2
2016-02-03,1130.0,13.2,20,2
2016-02-03,979.0,12.9,21,2
2016-02-03,914.0,13.2,22,2
2016-02-03,874.0,12.8,23,2
2016-02-04,854.0,12.2,0,3
2016-02-04,812.0,11.8,1,3
2016-02-04,833.0,9.9,6,3
2016-02-04,1098.0,9.8,7,3
2016-02-04,1484.0,9.4,8,3
2016-02-04,1962.0,9.2,9,3
2016-02-04,2219.0,9.8,10,3
2016-02-04,2285.0,11.1,11,3
2016-02-04,2200.0,12.8,12,3
2016-02-04,2122.0,13.9,13,3
2016-02-04,2128.0,14.5,14,3
2016-02-04,2175.0,14.8,15,3
2016-02-04,2174.0,14.6,16,3
2016-02-04,1962.0,14.0,17,3
2016-02-04,1693.0,13.6,18,3
2016-02-04,1369.0,13.0,19,3
2016-02-04,1034.0,12.2,20,3
2016-02-04,959.0,11.2,21,3
2016-02-04,930.0,10.9,22,3
2016-02-05,845.0,10.1,0,4
2016-02-05,850.0,9.8,1,4
2016-02-05,831.0,9.6,2,4
2016-02-05,824.0,9.4,3,4
2016-02-05,814.0,8.9,4,4
2016-02-05,842.0,8.6,5,4
2016-02-05,874.0,8.4,6,4
2016-02-05,1124.0,8.4,7,4
2016-02-05,1513.0,8.8,8,4
2016-02-05,1905.0,9.4,9,4
2016-02-05,2095.0,10.5,10,4
2016-02-05,2179.0,11.5,11,4
2016-02-05,2153.0,12.0,12,4
2016-02-05,2095.0,12.7,13,4
2016-02-05,2079.0,14.2,14,4
2016-02-05,2059.0,15.0,15,4
2016-02-05,2012.0,15.2,16,4
2016-02-05,1805.0,14.9,17,4
2016-02-05,1532.0,14.1,18,4
2016-02-05,1263.0,13.9,19,4
2016-02-05,1015.0,13.4,20,4
2016-02-05,896.0,12.8,21,4
2016-02-05,824.0,13.0,22,4
2016-02-06,866.0,11.8,8,5
2016-02-06,856.0,12.3,9,5
2016-02-06,854.0,13.0,10,5
2016-02-06,852.0,13.5,11,5
2016-02-06,886.0,14.2,12,5
2016-02-06,884.0,14.2,13,5
2016-02-06,898.0,14.4,14,5
2016-02-06,875.0,14.2,15,5
2016-02-06,911.0,14.2,16,5
2016-02-06,922.0,13.7,17,5
2016-02-06,892.0,12.9,18,5
2016-02-06,844.0,13.1,19,5
2016-02-06,813.0,13.1,20,5
2016-02-08,1251.0,13.8,19,0
2016-02-08,1053.0,13.9,20,0
2016-02-08,925.0,14.0,21,0
2016-02-08,849.0,13.5,22,0
2016-02-08,820.0,13.5,23,0
2016-02-09,811.0,13.5,0,1
2016-02-09,805.0,13.7,1,1
2016-02-09,812.0,13.5,2,1
2016-02-09,846.0,12.9,7,1
2016-02-09,991.0,13.1,8,1
2016-02-09,1165.0,13.6,9,1
2016-02-09,1235.0,14.3,10,1
2016-02-09,1234.0,15.1,11,1
2016-02-09,1232.0,15.3,12,1
2016-02-09,1207.0,14.8,13,1
2016-02-09,1234.0,14.7,14,1
2016-02-09,1269.0,14.7,15,1
2016-02-09,1274.0,13.8,16,1
2016-02-09,1213.0,13.8,17,1
2016-02-09,1102.0,14.0,18,1
2016-02-09,992.0,14.2,19,1
2016-02-09,920.0,14.1,20,1
2016-02-09,865.0,14.4,21,1
2016-02-09,840.0,14.1,22,1
2016-02-10,829.0,13.4,6,2
2016-02-10,1075.0,13.6,7,2
2016-02-10,1416.0,13.9,8,2
2016-02-10,1874.0,14.1,9,2
2016-02-10,2149.0,14.2,10,2
2016-02-10,2251.0,14.4,11,2
2016-02-10,2210.0,14.7,12,2
2016-02-10,2155.0,14.7,13,2
2016-02-10,2246.0,14.7,14,2
2016-02-10,2266.0,14.4,15,2
2016-02-10,2254.0,14.4,16,2
2016-02-10,2052.0,14.7,17,2
2016-02-10,1718.0,14.3,18,2
2016-02-10,1399.0,14.2,19,2
2016-02-10,1138.0,14.0,20,2
2016-02-10,980.0,13.9,21,2
2016-02-10,919.0,13.8,22,2
2016-02-10,886.0,14.0,23,2
2016-02-11,880.0,13.9,0,3
2016-02-11,865.0,13.7,1,3
2016-02-11,860.0,13.5,2,3
2016-02-11,859.0,13.6,3,3
2016-02-11,830.0,13.7,4,3
2016-02-11,846.0,13.8,5,3
2016-02-11,851.0,13.8,6,3
2016-02-11,1130.0,13.7,7,3
2016-02-11,1476.0,13.9,8,3
2016-02-11,1938.0,14.2,9,3
2016-02-11,2177.0,14.6,10,3
2016-02-11,2233.0,14.7,11,3
2016-02-11,2156.0,14.8,12,3
2016-02-11,2071.0,14.6,13,3
2016-02-11,2158.0,14.5,14,3
2016-02-11,2099.0,14.2,15,3
2016-02-11,2095.0,14.4,16,3
2016-02-11,1922.0,14.1,17,3
2016-02-11,1636.0,13.7,18,3
2016-02-11,1339.0,13.3,19,3
2016-02-11,1094.0,13.4,20,3
2016-02-11,957.0,13.2,21,3
2016-02-11,905.0,13.2,22,3
2016-02-11,871.0,13.3,23,3
2016-02-12,841.0,13.2,0,4
2016-02-12,833.0,13.2,1,4
2016-02-12,830.0,13.4,2,4
2016-02-12,819.0,13.7,4,4
2016-02-12,837.0,13.9,5,4
2016-02-12,881.0,14.0,6,4
2016-02-12,1089.0,14.1,7,4
2016-02-12,1494.0,14.2,8,4
2016-02-12,1927.0,14.3,9,4
2016-02-12,2217.0,14.5,10,4
2016-02-12,2224.0,14.7,11,4
2016-02-12,2179.0,14.7,12,4
2016-02-12,2096.0,14.8,13,4
2016-02-12,2139.0,14.7,14,4
2016-02-12,2180.0,14.7,15,4
2016-02-12,2185.0,14.7,16,4
2016-02-12,1939.0,14.6,17,4
2016-02-12,1619.0,14.3,18,4
2016-02-12,1301.0,14.0,19,4
2016-02-12,1085.0,14.0,20,4
2016-02-12,922.0,14.0,21,4
2016-02-12,887.0,13.9,22,4
2016-02-12,862.0,14.0,23,4
2016-02-13,817.0,13.7,0,5
2016-02-13,812.0,13.7,3,5
2016-02-13,809.0,13.8,4,5
2016-02-13,840.0,14.4,7,5
2016-02-13,894.0,14.3,8,5
2016-02-13,890.0,14.0,9,5
2016-02-13,899.0,14.0,10,5
2016-02-13,904.0,14.1,11,5
2016-02-13,919.0,14.1,12,5
2016-02-13,924.0,14.1,13,5
2016-02-13,922.0,14.0,14,5
2016-02-13,927.0,14.1,15,5
2016-02-13,926.0,14.2,16,5
2016-02-13,955.0,14.1,17,5
2016-02-13,923.0,14.2,18,5
2016-02-13,885.0,14.5,19,5
2016-02-13,878.0,14.6,20,5
2016-02-13,845.0,14.6,21,5
2016-02-13,825.0,14.4,22,5
2016-02-13,809.0,14.0,23,5
2016-02-14,805.0,13.9,0,6
2016-02-14,809.0,10.0,15,6
2016-02-14,827.0,10.4,16,6
2016-02-14,825.0,9.3,17,6
2016-02-14,835.0,8.3,18,6
2016-02-14,821.0,8.4,19,6
2016-02-15,830.0,9.9,6,0
2016-02-15,1124.0,10.0,7,0
2016-02-15,1588.0,9.6,8,0
2016-02-15,2037.0,10.0,9,0
2016-02-15,2420.0,9.8,10,0
2016-02-15,2525.0,10.5,11,0
2016-02-15,2520.0,11.6,12,0
2016-02-15,2470.0,11.7,13,0
2016-02-15,2462.0,11.8,14,0
2016-02-15,2417.0,11.4,15,0
2016-02-15,2428.0,11.2,16,0
2016-02-15,2185.0,11.0,17,0
2016-02-15,1861.0,10.5,18,0
2016-02-15,1490.0,10.2,19,0
2016-02-15,1168.0,9.9,20,0
2016-02-15,1010.0,9.7,21,0
2016-02-15,938.0,9.1,22,0
2016-02-15,910.0,8.7,23,0
2016-02-16,895.0,8.0,0,1
2016-02-16,890.0,7.3,1,1
2016-02-16,859.0,6.7,2,1
2016-02-16,841.0,6.7,3,1
2016-02-16,837.0,6.6,4,1
2016-02-16,857.0,6.4,5,1
2016-02-16,891.0,6.4,6,1
2016-02-16,1193.0,6.7,7,1
2016-02-16,1713.0,7.4,8,1
2016-02-16,2219.0,8.2,9,1
2016-02-16,2465.0,8.6,10,1
2016-02-16,2555.0,9.0,11,1
2016-02-16,2479.0,9.8,12,1
2016-02-16,2374.0,10.6,13,1
2016-02-16,2449.0,11.7,14,1
2016-02-16,2408.0,12.2,15,1
2016-02-16,1034.0,12.1,16,1
2016-02-16,2123.0,11.2,17,1
2016-02-16,1834.0,9.6,18,1
2016-02-16,1510.0,8.9,19,1
2016-02-16,1189.0,8.6,20,1
2016-02-16,1006.0,8.4,21,1
2016-02-16,957.0,8.2,22,1
2016-02-16,906.0,8.0,23,1
2016-02-17,866.0,7.4,0,2
2016-02-17,882.0,7.0,1,2
2016-02-17,885.0,7.2,2,2
2016-02-17,872.0,6.9,3,2
2016-02-17,860.0,7.3,4,2
2016-02-17,862.0,6.4,5,2
2016-02-17,898.0,5.9,6,2
2016-02-17,1211.0,6.3,7,2
2016-02-17,1679.0,7.7,8,2
2016-02-17,2245.0,8.8,9,2
2016-02-17,2507.0,10.3,10,2
2016-02-17,2611.0,10.5,11,2
2016-02-17,2564.0,11.1,12,2
2016-02-17,2497.0,11.0,13,2
2016-02-17,2551.0,11.1,14,2
2016-02-17,2510.0,11.1,15,2
2016-02-17,2474.0,11.1,16,2
2016-02-17,2290.0,10.7,17,2
2016-02-17,1919.0,10.4,18,2
2016-02-17,1433.0,9.6,19,2
2016-02-17,1241.0,9.4,20,2
2016-02-17,1055.0,9.3,21,2
2016-02-17,997.0,9.1,22,2
2016-02-17,956.0,9.2,23,2
2016-02-18,919.0,9.2,0,3
2016-02-18,926.0,9.1,1,3
2016-02-18,898.0,8.5,2,3
2016-02-18,886.0,7.9,3,3
2016-02-18,862.0,7.6,4,3
2016-02-18,889.0,7.3,5,3
2016-02-18,958.0,7.0,6,3
2016-02-18,1216.0,6.9,7,3
2016-02-18,1684.0,7.2,8,3
2016-02-18,2236.0,8.0,9,3
2016-02-18,2459.0,9.2,10,3
2016-02-18,2585.0,10.2,11,3
2016-02-18,2508.0,10.8,12,3
2016-02-18,2416.0,11.2,13,3
2016-02-18,2504.0,11.2,14,3
2016-02-18,2468.0,10.8,15,3
2016-02-18,2455.0,10.7,16,3
2016-02-18,2269.0,10.4,17,3
2016-02-18,1928.0,9.4,18,3
2016-02-18,1532.0,8.7,19,3
2016-02-18,1211.0,8.4,20,3
2016-02-18,1061.0,8.1,21,3
2016-02-18,983.0,8.0,22,3
2016-02-18,954.0,8.0,23,3
2016-02-19,931.0,8.0,0,4
2016-02-19,920.0,7.9,1,4
2016-02-19,898.0,7.5,2,4
2016-02-19,890.0,7.4,3,4
2016-02-19,893.0,7.4,4,4
2016-02-19,913.0,7.3,5,4
2016-02-19,913.0,7.4,6,4
2016-02-19,1189.0,7.8,7,4
2016-02-19,1656.0,8.5,8,4
2016-02-19,2174.0,9.6,9,4
2016-02-19,2408.0,10.2,10,4
2016-02-19,2465.0,10.8,11,4
2016-02-19,2357.0,12.5,12,4
2016-02-19,2275.0,13.0,13,4
2016-02-19,2314.0,13.5,14,4
2016-02-19,2281.0,13.8,15,4
2016-02-19,2227.0,14.2,16,4
2016-02-19,1978.0,13.3,17,4
2016-02-19,1771.0,11.1,18,4
2016-02-19,1462.0,10.1,19,4
2016-02-19,1178.0,9.7,20,4
2016-02-19,981.0,9.8,21,4
2016-02-19,913.0,9.7,22,4
2016-02-19,877.0,9.4,23,4
2016-02-20,838.0,9.3,0,5
2016-02-20,844.0,9.5,1,5
2016-02-20,843.0,9.5,2,5
2016-02-20,820.0,8.9,3,5
2016-02-20,827.0,8.3,4,5
2016-02-20,812.0,8.4,5,5
2016-02-20,806.0,8.0,6,5
2016-02-20,835.0,8.6,7,5
2016-02-20,871.0,8.9,8,5
2016-02-20,866.0,9.2,9,5
2016-02-20,861.0,10.8,10,5
2016-02-20,898.0,11.7,11,5
2016-02-20,884.0,13.1,12,5
2016-02-20,881.0,14.4,13,5
2016-02-20,901.0,15.0,14,5
2016-02-20,925.0,15.7,15,5
2016-02-20,914.0,16.0,16,5
2016-02-20,890.0,15.8,17,5
2016-02-20,908.0,15.1,18,5
2016-02-20,857.0,14.5,19,5
2016-02-20,840.0,14.1,20,5
2016-02-20,809.0,13.8,21,5
2016-02-21,833.0,12.8,18,6
2016-02-21,827.0,12.9,19,6
2016-02-21,814.0,12.7,20,6
2016-02-21,815.0,12.1,21,6
2016-02-21,806.0,12.2,22,6
2016-02-22,836.0,11.2,6,0
2016-02-22,1139.0,10.7,7,0
2016-02-22,1613.0,10.8,8,0
2016-02-22,2087.0,12.1,9,0
2016-02-22,2274.0,13.5,10,0
2016-02-22,2392.0,15.1,11,0
2016-02-22,2363.0,16.7,12,0
2016-02-22,2390.0,17.8,13,0
2016-02-22,2434.0,17.8,14,0
2016-02-22,2286.0,17.2,15,0
2016-02-22,1495.0,16.3,16,0
2016-02-22,2054.0,15.3,17,0
2016-02-22,1868.0,13.8,18,0
2016-02-22,1555.0,12.9,19,0
2016-02-22,1201.0,12.4,20,0
2016-02-22,995.0,11.7,21,0
2016-02-22,920.0,11.3,22,0
2016-02-22,889.0,11.2,23,0
2016-02-23,863.0,11.1,0,1
2016-02-23,871.0,10.9,1,1
2016-02-23,869.0,10.7,2,1
2016-02-23,856.0,10.7,3,1
2016-02-23,874.0,10.8,4,1
2016-02-23,909.0,11.0,5,1
2016-02-23,947.0,10.9,6,1
2016-02-23,1195.0,11.0,7,1
2016-02-23,1614.0,11.9,8,1
2016-02-23,2151.0,12.1,9,1
2016-02-23,2398.0,12.7,10,1
2016-02-23,2523.0,12.8,11,1
2016-02-23,2456.0,12.9,12,1
2016-02-23,2354.0,13.4,13,1
2016-02-23,2370.0,14.2,14,1
2016-02-23,2373.0,14.7,15,1
2016-02-23,2323.0,13.5,16,1
2016-02-23,2130.0,12.6,17,1
2016-02-23,1902.0,11.5,18,1
2016-02-23,1574.0,11.1,19,1
2016-02-23,1263.0,10.9,20,1
2016-02-23,1060.0,10.5,21,1
2016-02-23,960.0,10.3,22,1
2016-02-23,932.0,10.7,23,1
2016-02-24,871.0,10.8,0,2
2016-02-24,858.0,11.2,1,2
2016-02-24,854.0,11.4,2,2
2016-02-24,840.0,10.9,3,2
2016-02-24,845.0,10.9,4,2
2016-02-24,857.0,11.4,5,2
2016-02-24,898.0,11.5,6,2
2016-02-24,1168.0,11.9,7,2
2016-02-24,1654.0,12.1,8,2
2016-02-24,2147.0,12.1,9,2
2016-02-24,2371.0,12.8,10,2
2016-02-24,2542.0,12.7,11,2
2016-02-24,2445.0,13.0,12,2
2016-02-24,2345.0,13.3,13,2
2016-02-24,2376.0,13.7,14,2
2016-02-24,2374.0,13.3,15,2
2016-02-24,2352.0,13.3,16,2
2016-02-24,2138.0,12.9,17,2
2016-02-24,1856.0,12.1,18,2
2016-02-24,1537.0,11.9,19,2
2016-02-24,1205.0,12.2,20,2
2016-02-24,1064.0,11.9,21,2
2016-02-24,971.0,11.8,22,2
2016-02-24,926.0,11.5,23,2
2016-02-25,883.0,11.4,0,3
2016-02-25,881.0,11.1,1,3
2016-02-25,869.0,10.9,2,3
